"id_expediente","numero","num_orden","id_tipo","id_exp_asociado","id_tipo_cliente","id_estado","capital","agencia","agencia_num","siniestro_num","traslado","literales_no","poliza_num","fecha_solic","hora_solic","id_cliente","id_user","fecha_alta","fecha_baja","id_serie"
"2160","242/2020","242/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-08-29",NULL,"1333","6","2020-08-29",NULL,"0"
"2161","243/2020","243/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-08-29",NULL,"1334","6","2020-08-31",NULL,"0"
"2162","244/2020","244/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-08-30",NULL,"1335","6","2020-08-31",NULL,"0"
"2163","P 50/2020","50/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-08-31",NULL,"311","5","2020-08-31",NULL,"0"
"2164","V 40/2020","40/2020","3",NULL,"2","3",,,,,NULL,"0",,"2020-09-01",NULL,"311","6","2020-09-01",NULL,"0"
"2165","V 41/2020","41/2020","3",NULL,"1","3",,,,,NULL,"0",,"2020-09-01",NULL,"1336","5","2020-09-01",NULL,"0"
"2166","245/2020","245/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-02",NULL,"1337","4","2020-09-03",NULL,"0"
"2168","246/2020","246/2020","1",NULL,"1","4","1733",,,"903869231",NULL,"0",,"2020-09-03",NULL,"7","4","2020-09-03",NULL,"0"
"2169","247/2020","247/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-03",NULL,"1338","5","2020-09-03",NULL,"0"
"2170","248/2020","248/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-03",NULL,"1339","6","2020-09-04",NULL,"0"
"2171","P 51/2020","51/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-09-05",NULL,"0","6","2020-09-05",NULL,"0"
"2172","249/2020","249/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-05",NULL,"1340","4","2020-09-05",NULL,"0"
"2173","250/2020","250/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-05",NULL,"1341","4","2020-09-05",NULL,"0"
"2174","251/2020","251/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-09-06",NULL,"2","4","2020-09-07",NULL,"0"
"2175","252/2020","252/2020","1",NULL,"1","4","1676",,,"903888585",NULL,"0",,"2020-09-08",NULL,"7","6","2020-09-09",NULL,"0"
"2176","P 52/2020","52/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-09-09",NULL,"1342","5","2020-09-09",NULL,"0"
"2177","V 42/2020","42/2020","3","2174","1","3",,,,,NULL,"0",,"2020-09-09",NULL,"2","6","2020-09-09",NULL,"0"
"2178","253/2020","253/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-12",NULL,"1343","6","2020-09-12",NULL,"0"
"2179","P 53/2020","53/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-09-12",NULL,"1058","6","2020-09-12",NULL,"0"
"2180","254/2020","254/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-12",NULL,"1344","6","2020-09-12",NULL,"0"
"2181","255/2020","255/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-12",NULL,"1345","6","2020-09-12",NULL,"0"
"2182","P 54/2020","54/2020","2",NULL,"0","1",,,,,NULL,"0",,"2020-09-14",NULL,"0","6","2020-09-14",NULL,"0"
"2183","256/2020","256/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-16",NULL,"1346","6","2020-09-17",NULL,"0"
"2184","257/2020","257/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-18",NULL,"1362","6","2020-09-18",NULL,"0"
"2185","258/2020","258/2020","1",NULL,"1","4",,"A.F.S.S.A",,,NULL,"0",,"2020-09-21",NULL,"2","6","2020-09-21",NULL,"0"
"2186","259/2020","259/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-21",NULL,"1348","6","2020-09-21",NULL,"0"
"2187","260/2020","260/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-09-21",NULL,"11","6","2020-09-21",NULL,"0"
"2188","261/2020","261/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-09-22",NULL,"7","6","2020-09-22",NULL,"0"
"2189","V 43/2020","43/2020","3","2185","1","3",,,,,NULL,"0",,"2020-09-23",NULL,"2","6","2020-09-23",NULL,"0"
"2190","P 55/2020","55/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-09-23",NULL,"1349","5","2020-09-23",NULL,"0"
"2191","262/2020","262/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-23",NULL,"1350","6","2020-09-24",NULL,"0"
"2192","263/2020","263/2020","1",NULL,"1","4",,"SANTA LUCIA ",,,NULL,"0",,"2020-09-24",NULL,"7","5","2020-09-25",NULL,"0"
"2193","264/2020","264/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-25",NULL,"1351","6","2020-09-26",NULL,"0"
"2194","P 56/2020","56/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-09-26",NULL,"1058","6","2020-09-26",NULL,"0"
"2195","P 57/2020","57/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-09-26",NULL,"1058","6","2020-09-26",NULL,"0"
"2196","265/2020","265/2020","1",NULL,"1","4","1655",,,"904005148",NULL,"0",,"2020-09-26",NULL,"7","6","2020-09-27",NULL,"0"
"2197","266/2020","266/2020","1",NULL,"2","4",,"PARTICULAR",,,NULL,"0",,"2020-09-24",NULL,"1352","5","2020-09-28",NULL,"0"
"2198","267/2020","267/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-28",NULL,"669","6","2020-09-28",NULL,"0"
"2199","P 58/2020","58/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-09-28",NULL,"1058","6","2020-09-28",NULL,"0"
"2200","268/2020","268/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-28",NULL,"1353","4","2020-09-28",NULL,"0"
"2201","269/2020","269/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-29",NULL,"1354","4","2020-09-29",NULL,"0"
"2202","270/2020","270/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-30",NULL,"1355","6","2020-09-30",NULL,"0"
"2203","271/2020","271/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-09-30",NULL,"1004","6","2020-10-01",NULL,"0"
"2204","272/2020","272/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-01",NULL,"1356","6","2020-10-02",NULL,"0"
"2205","273/2020","273/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-10-03",NULL,"7","4","2020-10-03",NULL,"0"
"2206","274/2020","274/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-03",NULL,"1357","4","2020-10-03",NULL,"0"
"2207","275/2020","275/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-03",NULL,"1358","4","2020-10-04",NULL,"0"
"2209","V 44/2020","44/2020","3",NULL,"2","3",,,,,NULL,"0",,"2020-10-05",NULL,"1110","6","2020-10-05",NULL,"0"
"2210","276/2020","276/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-05",NULL,"1359","6","2020-10-06",NULL,"0"
"2211","277/2020","277/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-06",NULL,"1360","6","2020-10-06",NULL,"0"
"2212","278/2020","278/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-06",NULL,"1361","6","2020-10-06",NULL,"0"
"2213","279/2020","279/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-07",NULL,"1363","6","2020-10-08",NULL,"0"
"2214","280/2020","280/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-10",NULL,"1364","6","2020-10-10",NULL,"0"
"2215","281/2020","281/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-12",NULL,"1365","4","2020-10-12",NULL,"0"
"2216","P 59/2020","59/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-10-13",NULL,"1366","4","2020-10-13",NULL,"0"
"2217","P 60/2020","60/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-10-13",NULL,"1376","6","2020-10-13",NULL,"0"
"2218","282/2020","282/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-13",NULL,"1367","6","2020-10-13",NULL,"0"
"2219","283/2020","283/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-13",NULL,"1368","4","2020-10-13",NULL,"0"
"2220","284/2020","284/2020","1",NULL,"1","4","1952€",,,"904070602",NULL,"0",,"2020-10-14",NULL,"7","6","2020-10-14",NULL,"0"
"2221","285/2020","285/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-15",NULL,"1369","4","2020-10-16",NULL,"0"
"2222","286/2020","286/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-16",NULL,"121","4","2020-10-16",NULL,"0"
"2223","287/2020","287/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-19",NULL,"1051","6","2020-10-19",NULL,"0"
"2224","288/2020","288/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-10-19",NULL,"60","6","2020-10-19",NULL,"0"
"2225","V 45/2020","45/2020","3","2099","2","3",,,,,NULL,"0",,"2020-10-23",NULL,"1298","6","2020-10-23",NULL,"0"
"2226","289/2020","289/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-24",NULL,"1372","6","2020-10-24",NULL,"0"
"2227","290/2020","290/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-24",NULL,"1373","6","2020-10-24",NULL,"0"
"2228","291/2020","291/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-24",NULL,"1374","6","2020-10-24",NULL,"0"
"2229","292/2020","292/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-24",NULL,"1375","6","2020-10-24",NULL,"0"
"2230","293/2020","293/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-10-26",NULL,"60","4","2020-10-27",NULL,"0"
"2231","P 61/2020","61/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-10-27",NULL,"1058","4","2020-10-27",NULL,"0"
"2232","P 62/2020","62/2020","2",NULL,"1","1",,,,,NULL,"0",,"2020-10-27",NULL,"2","4","2020-10-27",NULL,"0"
"2233","294/2020","294/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-10-28",NULL,"1377","6","2020-10-29",NULL,"0"
"2234","295/2020","295/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-03",NULL,"1224","6","2020-11-03",NULL,"0"
"2235","P 63/2020","63/2020","2",NULL,"1","1",,,,,NULL,"0",,"2020-11-04",NULL,"483","5","2020-11-04",NULL,"0"
"2236","296/2020","296/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-11-03",NULL,"483","5","2020-11-05",NULL,"0"
"2237","297/2020","297/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-05",NULL,"1378","6","2020-11-05",NULL,"0"
"2238","298/2020","298/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-05",NULL,"1379","4","2020-11-06",NULL,"0"
"2239","P 64/2020","64/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-11-06",NULL,"1526","4","2020-11-06",NULL,"0"
"2240","299/2020","299/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-11-08",NULL,"357","6","2020-11-08",NULL,"0"
"2241","P 65/2020","65/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-11-08",NULL,"1058","6","2020-11-08",NULL,"0"
"2242","300/2020","300/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-10",NULL,"1380","6","2020-11-10",NULL,"0"
"2243","V 46/2020","46/2020","3","2011","1","3",,,,,NULL,"0",,"2020-11-12",NULL,"483","6","2020-11-12",NULL,"0"
"2244","V 47/2020","47/2020","3","2011","2","3",,,,,NULL,"0",,"2020-11-12",NULL,"1252","6","2020-11-12",NULL,"0"
"2245","301/2020","301/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-11",NULL,"1382","6","2020-11-12",NULL,"0"
"2246","P 66/2020","66/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-11-12",NULL,"1408","6","2020-11-12",NULL,"0"
"2247","V 48/2020","48/2020","3","2245","2","1",,,,,NULL,"0",,"2020-11-12",NULL,"1382","6","2020-11-12",NULL,"0"
"2248","302/2020","302/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-12",NULL,"1383","4","2020-11-13",NULL,"0"
"2249","303/2020","303/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-15",NULL,"1384","4","2020-11-15",NULL,"0"
"2250","304/2020","304/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-15",NULL,"1385","4","2020-11-15",NULL,"0"
"2251","305/2020","305/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-15",NULL,"1386","4","2020-11-15",NULL,"0"
"2252","P 67/2020","67/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-11-16",NULL,"1415","4","2020-11-16",NULL,"0"
"2253","V 49/2020","49/2020","3",NULL,"1","3",,,,,NULL,"0",,"2020-11-16",NULL,"1272","6","2020-11-16",NULL,"0"
"2254","306/2020","306/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-18",NULL,"1387","6","2020-11-19",NULL,"0"
"2255","V 50/2020","50/2020","3",NULL,"2","3",,,,,NULL,"0",,"2020-11-19",NULL,"1252","6","2020-11-19",NULL,"0"
"2256","307/2020","307/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-19",NULL,"1388","6","2020-11-20",NULL,"0"
"2257","V 51/2020","51/2020","3",NULL,"1","3",,,,,NULL,"0",,"2020-11-20",NULL,"13","6","2020-11-20",NULL,"0"
"2258","308/2020","308/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-21",NULL,"1389","6","2020-11-21",NULL,"0"
"2259","309/2020","309/2020","1",NULL,"1","4","1733",,,"904279427",NULL,"0",,"2020-11-21",NULL,"7","6","2020-11-21",NULL,"0"
"2260","310/2020","310/2020","1",NULL,"1","4","1676€",,,"904282556",NULL,"0",,"2020-11-21",NULL,"7","6","2020-11-22",NULL,"0"
"2261","P 68/2020","68/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-11-23",NULL,"1390","6","2020-11-23",NULL,"0"
"2262","311/2020","311/2020","1",NULL,"1","4","1651€",,,"904308895",NULL,"0",,"2020-11-24",NULL,"7","4","2020-11-24",NULL,"0"
"2263","312/2020","312/2020","1",NULL,"1","4","1952€",,,"904314377",NULL,"0",,"2020-11-25",NULL,"7","4","2020-11-26",NULL,"0"
"2264","313/2020","313/2020","1",NULL,"1","4","1588+330€",,,"904314381",NULL,"0",,"2020-11-25",NULL,"7","4","2020-11-26",NULL,"0"
"2265","314/2020","314/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-25",NULL,"1391","4","2020-11-26",NULL,"0"
"2266","315/2020","315/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-26",NULL,"916","6","2020-11-26",NULL,"0"
"2267","316/2020","316/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-26",NULL,"1393","6","2020-11-27",NULL,"0"
"2268","317/2020","317/2020","1",NULL,"1","4","1755€",,,"904318860",NULL,"0",,"2020-11-26",NULL,"7","6","2020-11-27",NULL,"0"
"2269","318/2020","318/2020","1",NULL,"1","4","1676",,,"904321337",NULL,"0",,"2020-11-27",NULL,"7","6","2020-11-27",NULL,"0"
"2270","V 52/2020","52/2020","3",NULL,"1","3",,,,,NULL,"0",,"2020-11-28",NULL,"1272","6","2020-11-28",NULL,"0"
"2271","319/2020","319/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-28",NULL,"1394","4","2020-11-28",NULL,"0"
"2272","320/2020","320/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-28",NULL,"1395","4","2020-11-28",NULL,"0"
"2273","321/2020","321/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-11-29",NULL,"1396","4","2020-11-29",NULL,"0"
"2274","P 69/2020","69/2020","2",NULL,"1","1",,,,,NULL,"0",,"2021-01-01",NULL,"9","6","2020-12-01",NULL,"0"
"2275","322/2020","322/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-01",NULL,"1397","6","2020-12-02",NULL,"0"
"2276","323/2020","323/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-02",NULL,"1398","6","2020-12-03",NULL,"0"
"2277","324/2020","324/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-05",NULL,"1400","6","2020-12-05",NULL,"0"
"2278","325/2020","325/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-12-06",NULL,"2","6","2020-12-06",NULL,"0"
"2279","326/2020","326/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-07",NULL,"1401","4","2020-12-08",NULL,"0"
"2280","327/2020","327/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-08",NULL,"1402","4","2020-12-08",NULL,"0"
"2281","328/2020","328/2020","1",NULL,"1","4","1655",,,"904388939",NULL,"0",,"2020-12-08",NULL,"7","6","2020-12-09",NULL,"0"
"2282","329/2020","329/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-08",NULL,"1404","6","2020-12-09",NULL,"0"
"2283","330/2020","330/2020","1",NULL,"1","4","2495€",,,,NULL,"0","0120000354007007000","2020-12-08",NULL,"600","6","2020-12-09",NULL,"0"
"2284","V 53/2020","53/2020","3","2278","1","3",,,,,NULL,"0",,"2020-12-09",NULL,"2","6","2020-12-09",NULL,"0"
"2285","331/2020","331/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-10",NULL,"1405","6","2020-12-11",NULL,"0"
"2286","332/2020","332/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-14",NULL,"1406","6","2020-12-14",NULL,"0"
"2287","333/2020","333/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-14",NULL,"1407","6","2020-12-14",NULL,"0"
"2288","334/2020","334/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-12-14",NULL,"7","6","2020-12-14",NULL,"0"
"2289","335/2020","335/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-14",NULL,"1409","6","2020-12-15",NULL,"0"
"2290","336/2020","336/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-15",NULL,"1410","6","2020-12-15",NULL,"0"
"2291","337/2020","337/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-16",NULL,"1412","6","2020-12-16",NULL,"0"
"2292","338/2020","338/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-16",NULL,"1411","6","2020-12-16",NULL,"0"
"2293","339/2020","339/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-18",NULL,"1413","6","2020-12-18",NULL,"0"
"2294","340/2020","340/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-18",NULL,"1414","6","2020-12-18",NULL,"0"
"2295","341/2020","341/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-20",NULL,"1417","6","2020-12-20",NULL,"0"
"2296","P 69/2020","69/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-12-21",NULL,"1416","6","2020-12-21",NULL,"0"
"2297","342/2020","342/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-21",NULL,"1418","6","2020-12-22",NULL,"0"
"2298","343/2020","343/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-21",NULL,"1419","6","2020-12-22",NULL,"0"
"2299","344/2020","344/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-22",NULL,"1420","6","2020-12-23",NULL,"0"
"2300","345/2020","345/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-24",NULL,"1421","4","2020-12-25",NULL,"0"
"2301","346/2020","346/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-24",NULL,"1422","4","2020-12-25",NULL,"0"
"2302","347/2020","347/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-25",NULL,"1423","4","2020-12-26",NULL,"0"
"2303","348/2020","348/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-12-26",NULL,"943","4","2020-12-26",NULL,"0"
"2304","349/2020","349/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-27",NULL,"1424","4","2020-12-27",NULL,"0"
"2305","350/2020","350/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-27",NULL,"1425","6","2020-12-28",NULL,"0"
"2306","351/2020","351/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-27",NULL,"1426","4","2020-12-28",NULL,"0"
"2307","P 70/2020","70/2020","2",NULL,"2","1",,,,,NULL,"0",,"2020-12-29",NULL,"985","6","2020-12-29",NULL,"0"
"2308","352/2020","352/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-12-29",NULL,"2","6","2020-12-29",NULL,"0"
"2309","353/2020","353/2020","1",NULL,"1","4",,,,,NULL,"0",,"2020-12-30",NULL,"2","6","2020-12-31",NULL,"0"
"2310","354/2020","354/2020","1",NULL,"2","4",,,,,NULL,"0",,"2020-12-31",NULL,"176","6","2020-12-31",NULL,"0"
"2311","1/2021","1/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-01",NULL,"1427","6","2021-01-02",NULL,"0"
"2312","2/2021","2/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-03",NULL,"1428","4","2021-01-04",NULL,"0"
"2313","3/2021","3/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-04",NULL,"1429","6","2021-01-05",NULL,"0"
"2314","4/2021","4/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-06",NULL,"1430","6","2021-01-07",NULL,"0"
"2315","V 1/2021","1/2021","3","2309","1","4",,,,,NULL,"0",,"2021-01-08",NULL,"2","6","2021-01-08",NULL,"0"
"2316","5/2021","5/2021","1",NULL,"1","4","1413+334",,,"904584506",NULL,"0",,"2021-01-08",NULL,"7","4","2021-01-08",NULL,"0"
"2317","6/2021","6/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-09",NULL,"1263","4","2021-01-09",NULL,"0"
"2318","7/2021","7/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-10",NULL,"1431","4","2021-01-10",NULL,"0"
"2319","8/2021","8/2021","1",NULL,"1","4","2210 +305",,,,NULL,"0",,"2021-01-10",NULL,"600","4","2021-01-10",NULL,"0"
"2320","9/2021","9/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-10",NULL,"1432","6","2021-01-11",NULL,"0"
"2321","10/2021","10/2021","1",NULL,"1","4",,,,,NULL,"0",,"2021-01-11",NULL,"457","6","2021-01-12",NULL,"0"
"2322","11/2021","11/2021","1",NULL,"1","4","1941€",,,"904594163",NULL,"0",,"2021-01-11",NULL,"7","6","2021-01-12",NULL,"0"
"2323","12/2021","12/2021","1",NULL,"1","4",,,,,NULL,"0",,"2021-01-12",NULL,"357","4","2021-01-13",NULL,"0"
"2324","13/2021","13/2021","1",NULL,"1","4","1763€",,,"904605029",NULL,"0",,"2021-01-12",NULL,"7","4","2021-01-13",NULL,"0"
"2325","14/2021","14/2021","1",NULL,"1","4","1429+334",,,"904605095",NULL,"0",,"2021-01-13",NULL,"7","4","2021-01-13",NULL,"0"
"2326","15/2021","15/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-14",NULL,"1435","4","2021-01-14",NULL,"0"
"2327","16/2021","16/2021","1",NULL,"1","4","1763€",,,"904612595",NULL,"0",,"2021-01-14",NULL,"7","4","2021-01-14",NULL,"0"
"2328","P 70/2021","70/2021","2",NULL,"2","1",,,,,NULL,"0",,"2021-01-14",NULL,"1443","4","2021-01-14",NULL,"0"
"2329","17/2021","17/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-15",NULL,"1437","6","2021-01-16",NULL,"0"
"2330","18/2021","18/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-16",NULL,"1343","6","2021-01-17",NULL,"0"
"2331","19/2021","19/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-18",NULL,"822","6","2021-01-18",NULL,"0"
"2332","20/2021","20/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-19",NULL,"1195","6","2021-01-20",NULL,"0"
"2333","V 2/2021","2/2021","3","2329","1","3",,,,,NULL,"0",,"2021-01-20",NULL,"1436","6","2021-01-20",NULL,"0"
"2334","21/2021","21/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-22",NULL,"1439","4","2021-01-22",NULL,"0"
"2335","22/2021","22/2021","1",NULL,"1","4",,,,,NULL,"0",,"2021-01-22",NULL,"2","4","2021-01-23",NULL,"0"
"2336","23/2021","23/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-22",NULL,"1440","4","2021-01-23",NULL,"0"
"2337","24/2021","24/2021","1",NULL,"1","4","1655",,,"904677741",NULL,"0",,"2021-01-22",NULL,"7","4","2021-01-23",NULL,"0"
"2338","25/2021","25/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-24",NULL,"1441","4","2021-01-25",NULL,"0"
"2339","26/2021","26/2021","1",NULL,"1","4","1967€",,,"904720189",NULL,"0",,"2021-01-25",NULL,"7","4","2021-01-26",NULL,"0"
"2340","P 71/2021","71/2021","2",NULL,"2","1",,,,,NULL,"0",,"2021-01-26",NULL,"1449","4","2021-01-26",NULL,"0"
"2341","27/2021","27/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-25",NULL,"1442","4","2021-01-26",NULL,"0"
"2342","28/2021","28/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-26",NULL,"1444","6","2021-01-26",NULL,"0"
"2343","29/2021","29/2021","1",NULL,"1","4",,,,,NULL,"0",,"2021-01-26",NULL,"2","6","2021-01-26",NULL,"0"
"2344","30/2021","30/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-26",NULL,"1445","6","2021-01-26",NULL,"0"
"2345","31/2021","31/2021","1",NULL,"1","4",,,,,NULL,"0",,"2021-01-26",NULL,"2","6","2021-01-27",NULL,"0"
"2346","32/2021","32/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-27",NULL,"1447","4","2021-01-28",NULL,"0"
"2349","P 72/2021","72/2021","2",NULL,"2","1",,,,,NULL,"0",,"2021-01-28",NULL,"1449","6","2021-01-28",NULL,"0"
"2350","33/2021","33/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-27",NULL,"1450","4","2021-01-28",NULL,"0"
"2351","V 3/2021","3/2021","3","2343","1","3",,,,,NULL,"0",,"2021-01-28",NULL,"2","6","2021-01-28",NULL,"0"
"2352","P 73/2021","73/2021","2",NULL,"2","1",,,,,NULL,"0",,"2021-01-29",NULL,"1058","4","2021-01-29",NULL,"0"
"2353","34/2021","34/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-29",NULL,"1449","6","2021-01-29",NULL,"0"
"2354","35/2021","35/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-01-29",NULL,"1451","6","2021-01-29",NULL,"0"
"2355","36/2021","36/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-02-01",NULL,"1452","6","2021-02-01",NULL,"0"
"2356","37/2021","37/2021","1",NULL,"1","4","1763€",,,"904775428",NULL,"0",,"2021-02-02",NULL,"7","4","2021-02-02",NULL,"0"
"2357","V 4/2021","4/2021","3","2345","1","3",,,,,NULL,"0",,"2021-02-03",NULL,"2","6","2021-02-03",NULL,"0"
"2358","38/2021","38/2021","1",NULL,"2","4",,,,,NULL,"0",,"2021-02-03",NULL,"1453","6","2021-02-03",NULL,"0"
